activity,institution,source_id,experiment_id,member_id,candidate_ready,full_physics_ready,trackability,circulation_basis,pressure_levels_verified,has_mslp,has_surface_wind,has_precipitation,has_temperature,has_humidity,has_surface_pressure,historical_pair_available,grid_labels,first_period,last_period,available_fields,missing_for_candidate_tracking,remaining_preprocessing
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,False,False,True,False,gn,201501010300,210101010000,3hr:ps|6hrLev:ps|6hrLev:ua|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,False,False,True,False,gn,201501010300,210101010000,3hr:ps|6hrLev:ps|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,False,False,True,False,gn,201501010300,210101010000,3hr:ps|6hrLev:ps|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,False,False,True,False,gn,201501010300,210101010000,3hr:ps|6hrLev:ps|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,False,False,True,False,gn,201501010300,210101010000,3hr:ps|6hrLev:ps|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,DWD,MPI-ESM1-2-HR,ssp126,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation
ScenarioMIP,DWD,MPI-ESM1-2-HR,ssp585,r2i1p1f1,False,False,incomplete,none,False,False,False,False,False,False,False,False,gn,201501010300,210101010000,3hr:uas,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gr,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gr,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,False,True,False,False,False,gr,201501010000,210012311800,6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas,,regional subset and common-grid standardisation|precipitation diagnostics unavailable
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gr,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gr,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r9i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp119,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp126,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp245,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp370,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg,ssp585,r1i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,205601010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,HAMMOZ-Consortium,MPI-ESM-1-2-HAM,ssp370,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,205601010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM5A2-INCA,ssp370,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp119,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp119,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp119,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp126,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,230101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp126,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp126,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp126,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp126,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r10i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r5i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp245,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r10i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r4i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r5i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r6i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r7i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r8i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp370,r9i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp434,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp434,r1i1p1f2,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp460,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp460,r1i1p1f2,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp460,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp460,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp534-over,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,204001010130,230101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp585,r1i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,230101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp585,r2i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,True,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp585,r3i1p1f1,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,False,True,False,gr,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
