activity,institution,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,file_count,bytes,first_period,last_period,sample_file,sample_cadence_hours,calendar,latitude_count,longitude_count,latitude_spacing_deg,longitude_spacing_deg,pressure_levels_hpa,has_850_700_500_hpa,metadata_error,path
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,6hrLev,ps,gr,v20200310,86,46785201713,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/6hrLev/ps/gr/latest/ps_6hrLev_EC-Earth3_ssp126_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/6hrLev/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r4i1p1f1,3hr,pr,gr,v20200425,86,78028032371,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp126_r4i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r4i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r6i1p1f1,3hr,pr,gr,v20200201,86,78067796352,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r6i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp126_r6i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r6i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r9i1p1f1,3hr,pr,gr,v20200514,86,78068487925,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r9i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp126_r9i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r9i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,3hr,pr,gr,v20200310,86,77894114873,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp245_r1i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,3hr,ps,gr,v20200310,86,93548797249,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,3hr,uas,gr,v20200310,86,104512176209,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/uas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,3hr,vas,gr,v20200310,86,104821209612,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/3hr/vas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,hus,gr,v20200310,86,351215049296,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/hus/gr/latest/hus_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/hus/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,psl,gr,v20200310,86,45608287698,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/psl/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,ta,gr,v20200310,86,345987518752,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/ta/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,ua,gr,v20200310,86,423077880125,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/ua/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,va,gr,v20200310,86,429045234171,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/va/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrPlevPt,zg,gr,v20200310,86,347079367137,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrPlevPt/zg/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r1i1p1f1,6hrLev,ps,gr,v20200310,86,46775564581,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrLev/ps/gr/latest/ps_6hrLev_EC-Earth3_ssp245_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r1i1p1f1/6hrLev/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,psl,gr,v20201215,86,45612374687,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/psl/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,ta,gr,v20201215,86,495727757074,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/ta/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,ua,gr,v20201215,86,601522408004,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,10|50|100|250|500|600|700|850|925|1000,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/ua/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,uas,gr,v20201215,86,52260027841,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/uas/gr/latest/uas_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/uas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,va,gr,v20201215,86,611139551665,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,10|50|100|250|500|600|700|850|925|1000,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/va/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,6hrPlevPt,vas,gr,v20201215,86,52417283679,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/vas/gr/latest/vas_6hrPlevPt_EC-Earth3_ssp245_r2i1p1f1_gr_201501010000-201512311800.nc,6.0,gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/6hrPlevPt/vas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r4i1p1f1,3hr,pr,gr,v20200425,86,77888448728,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r4i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp245_r4i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r4i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r6i1p1f1,3hr,pr,gr,v20200201,86,77868973135,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r6i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp245_r6i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r6i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r9i1p1f1,3hr,pr,gr,v20200201,86,77902696070,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r9i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp245_r9i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r9i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,3hr,pr,gr,v20200310,86,77730501186,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp370_r1i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,3hr,ps,gr,v20200310,86,93524384219,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,3hr,uas,gr,v20200310,86,104479390125,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/uas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,3hr,vas,gr,v20200310,86,104798848101,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/3hr/vas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,psl,gr,v20200310,86,45588982719,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/psl/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,ta,gr,v20200310,86,345788599839,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/ta/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,ua,gr,v20200310,86,423017762762,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/ua/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,va,gr,v20200310,86,429048244738,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/va/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,zg,gr,v20200310,86,347004443253,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrPlevPt/zg/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrLev,ps,gr,v20200310,86,46763025936,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrLev/ps/gr/latest/ps_6hrLev_EC-Earth3_ssp370_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp370/r1i1p1f1/6hrLev/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,3hr,pr,gr,v20200310,86,77393458978,201501010130,210012312230,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/pr/gr/latest/pr_3hr_EC-Earth3_ssp585_r1i1p1f1_gr_201501010130-201512312230.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/pr/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,3hr,ps,gr,v20200310,86,93510821457,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/ps/gr/latest/ps_3hr_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/ps/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,3hr,uas,gr,v20200310,4,4862015832,201901010000,202912312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/uas/gr/latest/uas_3hr_EC-Earth3_ssp585_r1i1p1f1_gr_201901010000-201912312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/uas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,3hr,vas,gr,v20200310,86,104783250084,201501010000,210012312100,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/vas/gr/latest/vas_3hr_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512312100.nc,3.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/3hr/vas/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrPlevPt,psl,gr,v20200310,86,45585878872,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/psl/gr/latest/psl_6hrPlevPt_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/psl/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrPlevPt,ta,gr,v20200310,86,345664880850,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/ta/gr/latest/ta_6hrPlevPt_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/ta/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrPlevPt,ua,gr,v20200310,86,423004023453,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/ua/gr/latest/ua_6hrPlevPt_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/ua/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrPlevPt,va,gr,v20200310,1,4999454014,207201010000,207212311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/va/gr/latest/va_6hrPlevPt_EC-Earth3_ssp585_r1i1p1f1_gr_207201010000-207212311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/va/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrPlevPt,zg,gr,v20200310,86,346997359322,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/zg/gr/latest/zg_6hrPlevPt_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrPlevPt/zg/gr/latest
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp585,r1i1p1f1,6hrLev,ps,gr,v20200310,86,46756345564,201501010000,210012311800,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrLev/ps/gr/latest/ps_6hrLev_EC-Earth3_ssp585_r1i1p1f1_gr_201501010000-201512311800.nc,6.0,proleptic_gregorian,256,512,0.70175,0.70312,,,,/badc/cmip6/data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp585/r1i1p1f1/6hrLev/ps/gr/latest
